ARR ID,ARR AD,"First PT STAR /
STAR ID",DCT ARR PT,ARR FPL Option,"ARR Time
Applicability","ARR Operational
Goal",ARR Remarks,NAS / FAB,"Release
Date","Special Event and 
Crisis"
LI5522,LIRS,,LOMED,"TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LI5524,LIRQ,LOMED,,"ONLY AVBL FOR TFC
DEP LIPE",H24,Improve connectivity between airways,,LI,14 APR 2022,
LI5528,LIPX,,GIVAT,"ONLY AVBL FOR TFC
DEP LIPO",H24,Improve connectivity between airways,,LI,14 APR 2022,
LI5530,LIME,,SRN,"ONLY AVBL FOR TFC
DEP LIMC, LIML, LSZA",H24,Improve connectivity between airways,,LI,08 JAN 2023,
LI5531,LIML,,SRN,"ONLY AVBL FOR TFC
DEP LIMC / ME, LSZA",H24,Improve connectivity between airways,,LI,14 APR 2022,
LI5534,LIMC,,SRN,"ONLY AVBL FOR TFC
DEP LIML, LSZA, LIME",H24,Improve connectivity between airways,,LI,14 APR 2022,
LI5535,LIRS,,MAREL,"ONLY AVBL FOR TFC
Type M",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LI5537,LIBA,,"ERPOG,EKTOL,TOPNO,UVOKA,VIE","TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LI5538,LICZ,,"UXUTA,LIBRO,NELDA,VUSME,PIMOR","TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LI5545,LIBN,,"KAPPO,GEMVI,LATAN,TIGRA","TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,11 MAR 2023,
LI5549,LIMN,,"SRN,TOP,VOG","TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LI5551,LIDT,,TNT,"ONLY AVBL FOR TFC
eng-type helicopter",H24,To facilitate flight planning for pins,,LI,24 MAR 2020,
LI5553,LIBV,,"DIVKU,BAR,KAPPO,CDC,EKTOL,VEGAN","TBD
- General conditions apply",H24,connectivity between network and MIL airport,,LI,29 JUN 2022,
LJ5534,LJPZ,ABLAT,,"ONLY AVBL FOR TFC
VIA (PUL, CRE, RJK)",H24,To correctly allocate arrivals to LJPZ via ABLAT STAR established for flights arriving from south. (Alternative are ILB STAR),,LJ,27 JUL 2024,
LJ5535,LJPZ,BARPI,,"ONLY AVBL FOR TFC
VIA RCH",H24,To correctly allocate arrivals to LJPZ via BARPI STAR established for flights arriving from north. (Alternative are ILB STAR),,LJ,27 JUL 2024,
LK5527,PRAGUE_GROUP,,BEKVI,"ONLY AVBL AND COMPULSORY FOR TFC
DEP (LKPD, LKCV)",H24,Direct planning for close airports,,LK,02 AUG 2024,
LK5529,PRAGUE_GROUP,,OKL,"ONLY AVBL FOR TFC
DEP (PRAGUE_GROUP, TMAPRVFR_GROUP)",H24,Direct planning for close airports,,LK,02 AUG 2024,
LK5550,PRAGUE_GROUP,GOLOP,,"COMPULSORY FOR TFC
VIA (LALUK, DEKOV, HDO, VENOX, RASAN, TOMTI)",H24,To force traffic on correct ARR route,,LK,02 AUG 2024,
LK5551,PRAGUE_GROUP,LOMKI,,"COMPULSORY FOR TFC
VIA (AGNAV, ODOMO)",H24,To force traffic on correct ARR route,,LK,02 AUG 2024,
LK5552,PRAGUE_GROUP,APRAQ,,"COMPULSORY FOR TFC
1. VIA DOLUP
2. VIA (LOVVN17, LOWLTMA) EXC VIA (LOVVE17, LOWWAPP)",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5553,PRAGUE_GROUP,VLM,,"COMPULSORY FOR TFC
1. VIA (LOVVE17, LOWWAPP, EPWWJ, EPKKTA)
2. VIA LZBBFIR
3. DEP (LKMT, LKTB, LKKU, LKNA)",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5554,LKKV,BALTU,,"ONLY AVBL FOR TFC
1. VIA (APRAQ DCT OKL DCT BALTU)
2. VIA (VLM DCT OKL DCT BALTU)
3. DEP (PRAGUE_GROUP, LKKV, LKPD, LKCV, LKVFR_GROUP)
----------
COMPULSORY FOR TFC
1. VIA (LZBBFIR, LOVVE17, LOWWAPP) EXC VIA (LOVVN17, LOWLTMA)_x000D_
2. VIA (EPWWJ, EPKKTA) EXC VIA (EPWWT, EPPOTAS)_x000D_
3. VIA (LOVVN17, LOWLTMA) EXC VIA BEKTO_x000D_
4. DEP (LKMT, LKTB, LKKU, LKNA)","H24
----------
H24","FRA connecting route
To force traffic on correct ARR route",,LK,20 DEC 2024,
LK5555,"(LKPD, LKCV)",BEKVI,,"NOT AVBL FOR TFC
1. VIA APRAQ EXC VIA (APRAQ DCT OKL DCT BEKVI)
2. VIA LOMKI EXC VIA (LOMKI DCT OKL DCT BEKVI)
3. VIA GOLOP EXC VIA (GOLOP DCT BEKVI)
----------
COMPULSORY FOR TFC
1. VIA (EPWWT, EPPOTAS) EXC
    a. VIA STAR (GOLOP2M)
    b. VIA (EPWWJ, EPKKTA)
2. VIA (HDO, DEKOV, OMELO, LALUK, ODOMO, AGNAV, DOLUP) EXC VIA STAR (GOLOP2M)
3. VIA (LOVVN17, LOWLTMA) EXC
    a. VIA STAR (APRAQ2M)
    b. VIA (USUPA, BODAL, TIBLA)","H24
----------
H24","FRA connecting route
To force traffic on correct ARR route",,LK,20 DEC 2024,
LK5557,LKPD,RIBSI,,"COMPULSORY FOR TFC
1. VIA (EPWWJ, EPKKTA) EXC
    a. VIA STAR (TIBLA1M)
    b. VIA EPWWT",H24,To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5558,LKPD,TIBLA,,"COMPULSORY FOR TFC
1. VIA LZBBFIR_x000D_
2. VIA (EPWWJ, EPKKTA) EXC_x000D_
    a. VIA STAR (RIBSI1M)_x000D_
    b. VIA EPWWT_x000D_
3. VIA (LOVVE17, LOWWAPP) EXC VIA STAR (USUPA1M, BEKVI2M, APRAQ2M)",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5559,LKMT,UPLAV,,"NOT AVBL FOR TFC
VIA LZBBFIR EXC VIA (MAVOR, MAKAL)
----------
COMPULSORY FOR TFC
1. VIA (MAKAL, MAVOR, LOVVFIR, BEPAS, ENITA, VEMUT)
2. VIA (OKG, OMELO, DEKOV, HDO) EXC VIA BAXEV","H24
----------
H24",To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5560,LKTB,UPLAV,,"NOT AVBL FOR TFC
VIA LZBBFIR EXC VIA MAKAL
----------
COMPULSORY FOR TFC
1. VIA (EPWWJ, EPKKTA, MAKAL)
2. VIA (EPWWT, EPPOTAS) EXC VIA TUMKA","H24
----------
H24",To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5562,LKKV,GOPSI,,"COMPULSORY FOR TFC
1. VIA (EPWWT, EPPOTAS)
2. VIA MAREM",H24,To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5563,LKKV,BEKTO,,"COMPULSORY FOR TFC
1. VIA AGNAV_x000D_
2. VIA (LOVVN17, LOWLTMA) EXC VIA BALTU",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5565,LKTB,TUMKA,,"COMPULSORY FOR TFC
1. VIA (BEPAS, VEMUT, ENITA, OKG, OMELO, DEKOV, HDO)
2. VIA (EPWWT, EPPOTAS) EXC VIA UPLAV",H24,To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5567,LKKU,BNO,,"COMPULSORY FOR TFC
1. VIA (BEPAS, VEMUT, ENITA, OKG, OMELO, DEKOV, HDO)
2. VIA (EPWWT, EPPOTAS) EXC VIA UPLAV",H24,To force traffic on correct ARR route,,LK,08 NOV 2024,
LK5569,LKPD,USUPA,,"COMPULSORY FOR TFC
VIA (LOVVE17, LOWWAPP) EXC VIA STAR (TIBLA1M, APRAQ2M, BEKVI2M)",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5570,LKCV,BODAL,,"COMPULSORY FOR TFC
1. VIA (EPWWJ, EPKKTA, LZBBFIR)
2. (LOVVE17, LOWWAPP) EXC VIA USUPA",H24,To force traffic on correct ARR route,,LK,20 DEC 2024,
LK5575,LKMT,BAXEV,,"COMPULSORY FOR TFC
VIA (OKG, OMELO, DEKOV, HDO) EXC VIA UPLAV",H24,To force traffic on correct ARR route,,LK,02 AUG 2024,
LK5578,LKCS,BUDWA,,"COMPULSORY FOR TFC
VIA (DOLUP, VEMUT, ODOMO, MAREM)",H24,"To force traffic on correct ARR route

Traffic via TMA Praha shall file YUJKI DCT PEMEL DCT BUDWA",,LK,08 NOV 2024,
LK5579,LKCS,TABEM,,"COMPULSORY FOR TFC
1. VIA (OMELO, HDO, RASAN, EPWWFIR) EXC VIA LKPRTMA & VIA (OKL DCT DOBEN DCT BUDWA)
2. VIA LZBBFIR EXC VIA (LOVVE17, LOWWAPP) AND-THEN VIA DITIS",H24,"To force traffic on correct ARR route

Traffic via TMA Praha shall file GOLOP DCT OKL DCT DOBEN DCT BUDWA or GOLOP DCT OKL DCT VOZ and then TABEM",,LK,20 DEC 2024,
LK5582,LKKU,UPLAV,,"NOT AVBL FOR TFC
VIA LZBBFIR EXC VIA MAKAL
----------
COMPULSORY FOR TFC
1. VIA (EPWWJ, EPKKTA)
2. VIA (EPWWT, EPPOTAS) EXC VIA BNO
3. VIA MAKAL","H24
----------
H24",Crossborder FRA Implementation,To force traffic on correct ARR route,LK,08 NOV 2024,
LKEP5500,LKMT,REGLI,,"COMPULSORY FOR TFC
VIA (EPPOTAS, EPWWT)",H24,Crossborder FRA Implementation,To force traffic on correct ARR route,"LK, EP",08 NOV 2024,
LKEP5501,LKMT,"(BAVOK, TUSIN)",,"COMPULSORY FOR TFC
VIA (EPKKTA, EPWWJ) EXC VIA REGLI",H24,Crossborder FRA Implementation,To force traffic on correct ARR route,"LK, EP",08 NOV 2024,
LKLO5500,"(LKTB, LKKU)",LEDVA,,"COMPULSORY FOR TFC
VIA (LOVVE17, LOVVN17, LOWWAPP, LOWLTMA)",H24,Crossborder FRA Implementation,To force traffic on correct ARR route,"LK, LO",20 DEC 2024,
LKLO5501,LKCS,DITIS,,"COMPULSORY FOR TFC
VIA (LOVVE17, LOWWAPP) EXC VIA ADLET",H24,Crossborder FRA Implementation,To force traffic on correct ARR route,"LK, LO",20 DEC 2024,
LKLO5502,LKCS,ADLET,,"COMPULSORY FOR TFC
VIA (LOVVN17, LOWLTMA)",H24,Crossborder FRA Implementation,To force traffic on correct ARR route,"LK, LO",20 DEC 2024,
LL5503,LLHB,,RAHAT,,H24,To facilitate flight planning for arrival,,LL,26 SEP 2024,
LL5504,LLIB,,FOLKU,,H24,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LL5505,LLNV,,"(SOKET, VURDI)",,"H24
",To facilitate flight planning for arrival.,,LL,13 MAY 2025,
LL5506,LLOV,,"(NURIT, RASAF)",,H24,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LL5508,LLHA,,"(GALIM, ATLIT)",,H24,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LL5510,LLRM,,JIRAF,,H24,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LL5511,LLBG,,"(BGN, ASSIF, GEMDA)",,H24,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LL5516,LLBG,"(SALAM, AMMIT)",,"NOT AVBL FOR TFC
XNG LC - LL BDRY",H24,To force traffic via the correct STAR,,"LL, NM",26 SEP 2024,
LL5518,LLHS,,KONFO,"ONLY AVBL AND COMPULSORY FOR TFC
VIA LC & BLW FL325 IN LC",H24,TO FORCE ARR TRAFIC FROM LCCC FIR VIA DCT ,,LL,26 SEP 2024,
LL5519,LLOV,,OVDAS,"ONLY AVBL FOR TFC
ARR LLOV & VIA (NALSO J10 RASAF DCT OVDAS)",H24,To facilitate flight planning for arrival.,,"LL, NM",26 SEP 2024,
LL5524,LLNV,,MALUQ,,NOTAM ACT,To facilitate flight planning for arrival.,,LL,26 SEP 2024,
LM5501,LICD,,LPD,"ONLY AVBL FOR TFC
VIA (BIRSA, NIGAT, RALAK, SARKI, SUDIK)",H24,Requirement to insert a terminator point due to lack of published STARs ,,LM,12 SEP 2024,
LM5510,LICD,,DOBIX,"COMPULSORY FOR TFC
VIA (PAN M740 DOBIX)",H24,To connect transition routes in LMMMFIR with LICD STARs,"Required routing in Field 15: PAN M740 DOBIX (Ref. LM AIP ENR 3.5)
DOBIX to be last point in Field 15",LM,23 SEP 2024,
LM5511,LICD,,KOLEX,"COMPULSORY FOR TFC
VIA (SENTI M727 KOLEX)",H24,To connect transition routes in LMMMFIR with LICD STARs,"Required routing in Field 15: SENTI M727 KOLEX (Ref. LM AIP ENR 3.5)
KOLEX to be last point in Field 15",LM,23 SEP 2024,
LM5512,LICD,,NIBLO,"COMPULSORY FOR TFC
1. VIA (ADEXI (DCT, M742) NIBLO)
2. VIA (LONDI Q723 ROBIM M742 NIBLO)",H24,To connect transition routes in LMMMFIR with LICD STARs,"Required routing in Field 15: ADEXI M742 NIBLO or LONDI Q723 ROBIM M742 NIBLO
(Ref. LM AIP ENR 3.5)
NIBLO to be last point in Field 15",LM,23 SEP 2024,
LM5513,LICD        ,,TOVMA,"COMPULSORY FOR TFC
VIA (NELDA N573 TOVMA)",H24,To connect transition routes in LMMMFIR with LICD STARs ,"Required routing in Field 15. NELDA N573 TOVMA (Ref. LM AIP ENR 3.5)
TOVMA to be last point in Field 15",LM,23 SEP 2024,
LM5514,LICD,LUZOT,,"COMPULSORY FOR TFC
VIA (GZO P624 REPTA)",H24,To force traffic on correct STAR,(Ref. LM AIP ENR 3.5),LM,11 NOV 2024,
LM5515,LMML,,GZO,,H24,Requirement to insert a terminator point due to lack of published STARs ,,LM,12 SEP 2024,
LO5503,LOWG,"(LEOBE, RUPET, GOTAR, GBG, MUREG, GOLVA, RADLY, ABIRI)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2) equipped flights shall file via GRZ/GBG.",,LO,19 JUN 2024,
LO5504,LOWK,"(EVAXI, ARNOS, BERTA, KLAGY, DIPSA, ABIRI, TISMA)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2)  equipped flights shall file via KFT.",,LO,01 AUG 2024,
LO5505,LOWL,"(DEXIT, ADLET, NUBRA, SITNI, LIMRA, NEMAL, AKIMA, LNZ, SBG, STO)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2) equipped flights shall file via LNZ.",,LO,06 JUL 2024,
LO5506,LOWL,LNZ,,"ONLY AVBL FOR TFC
RFL BLW 7500FT IN LOVVFIR",H24,To reduce complexity.,,LO,17 JUL 2024,
LO5507,LOWL,SBG,,"ONLY AVBL FOR TFC
RFL BLW FL125 IN LOVVFIR",H24,To reduce complexity.,,LO,17 JUL 2024,
LO5510,LOWS,"(MATIG, NUBRA, RASTA, UNKEN, TRAUN, TITIG, BADIT)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2)  equipped flights shall file via SBG",,LO,25 JUL 2023,
LO5512,LOWW,BARUG,,"ONLY AVBL FOR TFC
DEP (LOWL, LOL*)",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5530,LOWW,"TOVKA, MIKOV, LANUX, NATEX",,"NOT AVBL FOR TFC
VIA (LOVVN17, LOWLTMA, LOVVS16, LOWGTMA)",H24,To force traffic onto the dedicated STAR,,LO,02 JAN 2025,
LO5532,LOWG,RADLY,,"NOT AVBL FOR TFC
VIA (LOVVW17, LOWKTMA)",H24,To force traffic onto the dedicated STAR,,LO,02 JAN 2025,
LO5533,LOWG,GBG,,"NOT AVBL FOR TFC
VIA (LDZON, LDZATMA)",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5534,LOWG,MUREG,,"ONLY AVBL FOR TFC
VIA OBUTI",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5535,LOWG,GOLVA,,"NOT AVBL FOR TFC
VIA OBUTI",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5536,LOWG,ABIRI,,"NOT AVBL FOR TFC
VIA LJLAACC",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5537,LOWI,SBG,,"ONLY AVBL FOR TFC
RFL BLW FL125 AT SBG",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5538,LOWK,BERTA,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5539,LOWK,KLAGY,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5540,LOWK,DIPSA,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5541,LOWK,ABIRI,,"NOT AVBL FOR TFC
VIA LJLAACC",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5542,LOWL,SITNI,,"NOT AVBL FOR TFC
VIA (LOVVS17, LOWGTMA)",H24,To force traffic onto the dedicated STAR,,LO,02 JAN 2025,
LO5543,LOWL,LIMRA,,"NOT AVBL FOR TFC
VIA (LOVVE17, LOWWTMA)",H24,To force traffic onto the dedicated STAR,,LO,02 JAN 2025,
LO5544,LOWW,MASUR,,"ONLY AVBL FOR TFC
1. DEP EDDM
2. DEP LOVVFIR EXC DEP LOWI
3. VIA AKIMA",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5545,LOWW,LAPNA,,"COMPULSORY FOR TFC
ARR LOWW & VIA (LJLACTA, LJLABCTA) & RFL ABV FL125 IN LO",H24,To force traffic onto the dedicated STAR,,LO,17 JUL 2024,
LO5547,LOWW,NIGSI,,"ONLY AVBL FOR TFC
1. VIA (LOWKTMA, LOWGTMA) EXC VIA (GOTAR, SUNIS)
2. VIA DIMLO
3. VIA STAR (ABTAN, LAPNA, OBUTI)",H24,To force traffic onto the dedicated STAR,SEEFRA-SECSIFRA,LO,07 OCT 2024,
LO5550,LOWW,VENEN,,"NOT AVBL FOR TFC
VIA (LOVVB17, LOVVS17)
----------
ONLY AVBL FOR TFC
VIA (LAMSI, DEXIT, BUDEX)","H24
----------
H24",To segregate departure and arrival  flows.,,LO,02 JAN 2025,
LO5553,LOWS,MATIG,,"COMPULSORY FOR TFC
ARR LOWS & VIA (LOVVN17, LOWLTMA) EXC ACFT-PBN (CONV)",H24,"To guide flights to the dedicated STAR
to avoid additional ATCO workload",,LO,02 JAN 2025,
LO5555,LOWW,BUDEX,,"COMPULSORY FOR TFC
VIA BUDEX & RFL ABV FL165 AT BUDEX",LOD25A NOT ACT,To force traffic onto dedicated STAR,,LO,01 AUG 2024,
LO5557,LOWK,ARNOS,,"ONLY AVBL FOR TFC
VIA (LIPPCTA, LJLACTA)
----------
NOT AVBL FOR TFC
1. VIA MALUG
2. VIA (EDMMTEG, EDMMTRU, EDUUALP1L, EDUUCHI1C) AND-THEN VIA LOVVW17","H24
----------
H24",To force traffic onto the dedicated STAR EVAXI.,,LO,02 JAN 2025,
LO5563,LOWW,NEMAL,,"COMPULSORY FOR TFC
VIA LOVVB17 & ARR LOWW
EXC DEP EDDM",H24,To force traffic on dedicated STAR,,LO,04 APR 2025,
LO5564,LOWW,BUDEX2W,,"ONLY AVBL FOR TFC
1.	VIA (DITIS DCT NERDU) & DEP LKCS AND-THEN ARR LOWW & RFL BLW FL125 AT (DITIS DCT NERDU)
2. VIA BUDEX",H24,To enable citypair connection between LKCS - LOWW.,,LO,15 MAY 2025,
LOLK5500,LOWW,BUDEX,,"COMPULSORY FOR TFC
1. VIA (LKAAWLM, LKAAWHT, LKAAKV) EXC_x000D_
    a. VIA LANUX & RFL BLW FL245 IN LK_x000D_
    b. DEP (LKKV, LKCS, LKVFR_GROUP)",H24,To force traffic on correct ARR route.,,"LO, LK",07 OCT 2024,
LOLK5501,LOWW,LANUX,,"COMPULSORY FOR TFC
VIA (LKAASLM, LKAASHT, LKAATB) EXC VIA MIKOV",H24,To force traffic on correct ARR route.,,"LO, LK",07 OCT 2024,
LOLK5502,LOWW,MIKOV,,"COMPULSORY FOR TFC
VIA (LKAASLM, LKAASHT, LKAATB) EXC VIA LANUX",H24,To force traffic on correct ARR route.,,"LO, LK",07 OCT 2024,
LP5504,LPFR,,VFA,"NOT AVBL FOR TFC
ACFT-PBN (A1, B1, B2, B3, B4, B5, B6, C1, C2,  C3, C4, D1, D2, D3, D4, L1, O2)",H24,Compulsory for NON-RNAV equipped flights. RNAV equipped flights shall file via published STAR.,,LP,28 AUG 2024,
LP5506,LPPS,,MARCU,"ONLY AVBL FOR TFC
DEP LPMA",H24,to offer a connection,,LP,28 AUG 2024,
LP5507,LPMA,,PILIM,"ONLY AVBL FOR TFC
DEP LPPS",H24,to offer a connection,,LP,28 AUG 2024,
LP5534,LPPT,XAMAX,,"COMPULSORY FOR TFC
1. ARR LPPT & VIA (XERES, DEMOS, AGADO, PINEK, RITUS, ASPOR, ETAKA, ABUPI, VIS, MANIK) _x000D_
2. ARR LPPT & VIA (TURON, NARBO, MALIS) & BLW FL245 AT (TURON, NARBO, MALIS)",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,28 AUG 2024,
LP5535,LPPT,INBOM,,"COMPULSORY FOR TFC
1. ARR LPPT & VIA (ARDID, BATAX, ADORO) _x000D_
2. ARR LPPT & VIA (RIVRO, MOSEN) & BLW FL245 AT (RIVRO, MOSEN)",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,28 AUG 2024,
LP5536,LPPT,UPULO,,"COMPULSORY FOR TFC
1. ARR LPPT & VIA (TOFEF, RAKOD, CCS)_x000D_
2. ARR LPPT & VIA ELVAR & BLW FL245 AT ELVAR",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,19 JAN 2025,
LP5538,LPPT,LUVUP,,"COMPULSORY FOR TFC
ARR LPPT & VIA (BEXAL, DEGUN, NARTA, NAVIX, ABALO, BIMBO, SNT, IRKID)",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,30 MAR 2025,
LP5539,LPPT,LAZET,,"COMPULSORY FOR TFC
ARR LPPT & VIA (ARMED, RIPEL, RETEN, PETEK, KOMUT, GUNTI, ERPES, DETOX, BANAL)",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,28 AUG 2024,
LP5553,LPPT,ESUTI,,"COMPULSORY FOR TFC
ARR LPPT & VIA (LUTAK, MANOX)",H24,"Segregation and sequencing from traffic ARR LPPT from other sectors.
Segregation and sequencing from traffic DEP LPPT to other sectors.",,LP,30 MAR 2025,
LQ5500,LQBK,,"(BOSNA, TEBLI, KOMAR, DER)",,H24,to facilitate arrival,,LQ,12 AUG 2024,
LR5500,LROP,TOSVI,,"ONLY AVBL FOR TFC
1. VIA (IRLOX DCT BIVBU DCT TOSVI)
2. VIA (LAMIT DCT TOSVI)
3. VIA (VELIP DCT TOSVI)
4. VIA (PEMOK (DCT, T899) TOSVI)",H24,To facilitate correct ARR traffic flow towards LROP,,LR,28 JAN 2025,
LR5501,LRBS,,"(ABRUT, SORDU, OBUGA, OSTAL, IDARU, NETUL, DENAK)","NOT AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4)",H24,To facilitate correct ARR traffic flow in Bucuresti TMA,,LR,28 AUG 2024,
LR5502,LROP,,"(TOSVI, SORDU, OBUGA, OSTAL, IDARU, NETUL, DENAK)","NOT AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4)",H24,To facilitate correct ARR traffic flow in Bucuresti TMA,,LR,28 AUG 2024,
LR5505,LRCV,,ELDET,"NOT AVBL FOR TFC
ARR LRCV",H24,To facilitate correct ARR traffic flow,,LR,28 AUG 2024,
LR5506,"(LRCL, LRSB, LRTM)","(AKUPO, DOKUD)",,"NOT AVBL FOR TFC
VIA LRBBBUD19",H24,To force traffic onto correct STAR,,LR,28 AUG 2024,
LR5538,LRBC,REDKU,,"ONLY AVBL FOR TFC
VIA (MIKVI (DCT, Z650) REDKU)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5539,LRBC,KENUX,,"ONLY AVBL FOR TFC
VIA (FOCSA (DCT, T74) KENUX)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5540,LRBC,MOLID,,"ONLY AVBL FOR TFC
VIA (POGAV (DCT, Z650) MOLID)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5541,LRBC,MIRON,,"ONLY AVBL FOR TFC
VIA (ABOLO (DCT, T74) MIRON)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5542,LRBC,ANTAL,,"ONLY AVBL FOR TFC
VIA (ADMEC (DCT, T4) ANTAL)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5543,LRBM,,VELSE,"ONLY AVBL FOR TFC
VIA (RUMUK (DCT, T995) VELSE)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5544,LRBM,,BUZZE,"ONLY AVBL FOR TFC
VIA (REPTO (DCT, T33) BUZZE)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5545,LRBM,,SOMET,"ONLY AVBL FOR TFC
VIA (SAT (DCT, T33) SOMET)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5546,LRBM,,FABZO,"ONLY AVBL FOR TFC
VIA (OKLIV (DCT, T995) FABZO)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5547,LRCV,,TITEK,"ONLY AVBL FOR TFC
1. VIA (OVDOT (DCT, T139) TITEK)
2. VIA (LAMIT (DCT, Z938) TITEK)",H24,"To facilitate FRA operations
To provide connectivity to AD with no published STAR",,LR,28 JAN 2025,
LR5548,LRCV,,PEMOK,"ONLY AVBL FOR TFC
VIA (VAMON (DCT, T285) PEMOK)",H24,"To facilitate FRA operations
To provide connectivity to AD with no published STAR",,LR,28 JAN 2025,
LR5549,LRCV,,PANZU,"ONLY AVBL FOR TFC
VIA (NAVOD (DCT, T226) PANZU)",H24,"To facilitate FRA operations
To provide connectivity to AD with no published STAR",,LR,28 JAN 2025,
LR5550,LRIA,,ABOLO,"ONLY AVBL FOR TFC
VIA (GUXVA (DCT, T74) ABOLO)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5551,LRIA,,ARPIG,"ONLY AVBL FOR TFC
VIA (TOMUC (DCT, P133) ARPIG)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5552,LROD,,URNEQ,"ONLY AVBL FOR TFC
1. VIA (ROMAG (DCT, M423) URNEQ)
2. VIA (BADOR (DCT, Z921) URNEQ)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5553,LROD,,RUPUG,"ONLY AVBL FOR TFC
VIA (CONWI (DCT, Y559) RUPUG)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5554,LROD,,TUVNU,"ONLY AVBL FOR TFC
VIA (AGMEL (DCT, M423) TUVNU)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
LR5555,LRSM,,TISAD,"ONLY AVBL FOR TFC
1. VIA (ROMAG (DCT, M423) TISAD)
2. VIA (KARIL (DCT, Z949) TISAD)",H24,To facilitate FRA operations,,LR,28 JAN 2025,
